DO NOT USE	Batch User	Batch Name	Seq ID	*Model Name	*Model ID	*Model Version	Element Long  Name	*Element Physical Name	Element Description	Element Type	Characteristic Long Name	*Characteristic Physical Name	Characteristic Order	Characteristic Description	Characteristic Type	Characteristic Min Length	Characteristic Max Length	Characteristic Data Type	Characteristic UOM	Characteristic Mandatory?	Characteristic PK?	Characteristic Default	CDE ID	CDE Version	Element Mapping Group	Characteristic FK?	FK Element Name	FK Element Characteristic Name	Comments
	pihl	HTAN Batch 1	825	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Proportion Targets No Coverage	Proportion Targets No Coverage		Proportion of targets that did not reach 1X coverage over any base from Picard Tools Number	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	826	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Proportion Base Mismatch	Proportion Base Mismatch		Proportion of mismatched bases collected from samtools Number	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	827	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Proportion Coverage 10x	Proportion Coverage 10x		Proportion of all reference bases for whole genome sequencing or targeted bases for whole exome and targeted sequencing that achieves 10X or greater coverage from Picard Tools 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	828	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Proportion Mitochondrial Reads	Proportion Mitochondrial Reads		Proportion of reads mapping to mitochondria 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	829	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Proportion Coverage 30X	Proportion Coverage 30X		Proportion of all reference bases for whole genome sequencing or targeted bases for whole exome and targeted sequencing that achieves 30X or greater coverage from Picard Tools 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	830	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Short Reads	Short Reads		Number of reads that were too short Integer	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	831	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Pseudo Alignment Used	Pseudo Alignment Used		Pseudo aligners such as Kallisto or Salmon do not produce aligned reads BAM files True indicates pseudoalignment was used 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	832	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Software and Version	Software and Version		Name of software used to generate expression values String	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	833	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Yes - Pseudo Alignment Used	Yes - Pseudo Alignment Used		Pseudo aligner was used	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	834	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Data Category	Data Category		Specific content type of the data file 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	835	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Expression Units	Expression Units		How quantities are corrected for gene length	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	836	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Fusion Gene Detected	Fusion Gene Detected		Was a fusion gene identified 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	837	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Yes - Fusion Gene Detected	Yes - Fusion Gene Detected		A fusion gene was detected	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	838	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Fusion Gene Identity	Fusion Gene Identity		The gene symbols of fused genes 	Property			list like		Yes					Sequencing				
	pihl	HTAN Batch 1	839	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Other Fusion Gene	Other Fusion Gene		Other fusion gene detected 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	840	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Specify Other Fusion Gene	Specify Other Fusion Gene		Specify fusion gene detected if not in list	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	841	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Matrix Type	Matrix Type		Type of data stored in matrix 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	842	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Linked Matrices	Linked Matrices		All matrices associated with every part of a SingleCellExperiment object Comma delimited list of filenames	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	843	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Replicate Type	Replicate Type		A common term for all files belonging to the same sample We suggest using a stable sample accession from a biosample archive like BioSamples 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	844	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	Slide-seq Level 1	Slide-seq Level 1		Raw sequencing files for the Slide seq assay 	Property					Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	845	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	Slide-seq Level 2	Slide-seq Level 2		Aligned sequencing files and QC for the Slide seq assay 	Property					Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	846	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	Slide-seq Level 3	Slide-seq Level 3		Gene matrices with features and barcodes for Slide seq as well as spatial information bead location files 	Property					Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	847	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	Slide-seq Fragment Size	Slide-seq Fragment Size		Average cDNA length associated with the experiemtn Integer	Property					Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	848	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	Matched Spatial Barcode Tag	Matched Spatial Barcode Tag		SAM tag for matched spot barcode field please provide a valid spot barcode tag e g CB Z Slide seq specific 	Property					Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	849	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	Beads Total	Beads Total		Number of sequenced beads Applies to raw counts matrix only Integer	Property					Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	850	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	Slide-seq Workflow Type	Slide-seq Workflow Type		Generic name for the workflow used to analyze the Slide seq data set String	Property					Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	851	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	Slide-seq Workflow Parameter Description	Slide-seq Workflow Parameter Description		Parameters used to run the Slide seq workflow String	Property					Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	852	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	Slide-seq Bead File Type	Slide-seq Bead File Type		The type of Level 3 file submitted as part of the Slide seq workflow 	Property					Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	853	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	10x Visium Spatial Transcriptomics - RNA-seq Level 1	10x Visium Spatial Transcriptomics - RNA-seq Level 1		Files contain raw RNA seq data associated with spot slide data 	Property					Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	854	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	10x Visium Spatial Transcriptomics - RNA-seq Level 2	10x Visium Spatial Transcriptomics - RNA-seq Level 2		Alignment workflows downstream of Spatial Transcriptomics RNA seq Level 1 	Property					Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	855	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	10x Visium Spatial Transcriptomics - Auxiliary Files	10x Visium Spatial Transcriptomics - Auxiliary Files		Auxiliary data associated with spot slide analysis aligned Images quality control files etc from Spatial Transcriptomics 	Property					Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	856	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	10x Visium Spatial Transcriptomics - RNA-seq Level 3	10x Visium Spatial Transcriptomics - RNA-seq Level 3		Processed data files based on Spatial Transcriptomics RNA seq Level 2 and Spatial Transcriptomics Auxiliary files 	Property					Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	857	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	10x Visium Spatial Transcriptomics - RNA-seq Level 4	10x Visium Spatial Transcriptomics - RNA-seq Level 4		Processed data files based on Spatial Transcriptomics RNA seq Level 3 	Property					Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	858	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	Visium File Type	Visium File Type		The file type generated for the visium experiment 	Property					Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	859	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	Run ID	Run ID		A unique identifier for this individual run typically associated with a single slide of the spatial transcriptomic processing workflow 	Property					Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	860	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	Capture Area	Capture Area		Area or Capture Area One of the either four or two active regions where tissue can be placed on a Visium slide Each area is intended to contain only one tissue sample Slide areas are named consecutively from top to bottom A1 B1 C1 D1 for Visium slides with 6 5 mm Capture Area and A B for CytAssist slides with 11 mm Capture Area Both CytAssist slides with 6 5 mm Capture Area and Gateway Slides contain only two slide areas A1 and D1 	Property					Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	861	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	Slide Version	Slide Version		Version of imaging slide used Slide version is critical for the analysis of the sequencing data as different slides have different capture area layouts 	Property					Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	862	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	Slide ID	Slide ID		The unique identifier printed on the label of each Visium slide The serial number starts with V followed by a number which can range between one through five and ends with a dash and a three digit number such as 123 	Property					Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	863	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	Image Re-orientation	Image Re-orientation		To ensure good fiducial alignment and tissue spots detection it is important to correct for this shift in orientation 	Property					Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	864	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	Permeabilization Time	Permeabilization Time		Fixed and stained tissue sections are permeabilized for different times Each Capture Area captures polyadenylated mRNA from the attached tissue section Measure is provided in minutes 	Property					Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	865	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	Whitelist Spatial Barcode File Link	Whitelist Spatial Barcode File Link		Link to file listing all possible spatial barcodes URL	Property					Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	866	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	Spatial Barcode Tag	Spatial Barcode Tag		SAM tag for spot barcode field please provide a valid spot barcode tag e g CB Z 	Property					Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	867	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	Spatial Barcode Offset	Spatial Barcode Offset		Offset in sequence for spot barcode read in bp number	Property					Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	868	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	Spatial Barcode Length	Spatial Barcode Length		Length of spot barcode read in bp number	Property					Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	869	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	Spatial Read1	Spatial Read1		Read 1 content description	Property					Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	870	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	Spatial Read2	Spatial Read2		Read 2 content description	Property					Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	871	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	Spatial Library Construction Method	Spatial Library Construction Method		Process which results in the creation of a library from fragments of DNA using cloning vectors or oligonucleotides with the role of adaptors OBI_0000711 	Property					Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	872	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	Spatial Barcode and UMI	Spatial Barcode and UMI		Spot and transcript identifiers	Property			num		Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	873	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	Mean Reads per Spatial Spot	Mean Reads per Spatial Spot		The number of reads both under and outside of tissue divided by the number of barcodes associated with a spot under tissue 	Property			num		Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	874	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	Visium Workflow Type	Visium Workflow Type		Generic name for the workflow used to analyze the visium data set 	Property					Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	875	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	Visium Workflow Parameters Description	Visium Workflow Parameters Description		Parameters used to run the workflow 	Property					Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	876	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	Spots under tissue	Spots under tissue		The number of barcodes associated with a spot under tissue 	Property			num		Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	877	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	Median UMI Counts per Spot	Median UMI Counts per Spot		The median number of UMI counts per tissue covered spot 	Property			num		Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	878	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	Sequencing Saturation	Sequencing Saturation		The fraction of reads originating from an already observed UMI This is a function of library complexity and sequencing depth More specifically this is the fraction of confidently mapped valid spot barcode valid UMI reads that had a non unique spot barcode UMI gene 	Property					Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	879	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	Proportion Reads Mapped to Transcriptome	Proportion Reads Mapped to Transcriptome		Fraction of reads that mapped to a unique gene in the transcriptome The read must be consistent with annotated splice junctions These reads are considered for UMI counting 	Property					Yes					Spatial Transcriptomics				
	pihl	HTAN Batch 1	880	HTAN  Data Model		1.0.0	Spatial Transcriptomics	Spatial Transcriptomics		Node	Median Number Genes per Spatial Spot	Median Number Genes per Spatial Spot		The median number of genes detected per spot under tissue associated barcode Detection is defined as the presence of at least 1 UMI count 	Property			num		Yes					Spatial Transcriptomics				
